lemma_id,baseline_status,strict_status,fast_status,synergy_status,baseline_runtime,strict_runtime,fast_runtime,synergy_runtime,baseline_urc,strict_urc,fast_urc,synergy_urc,category,in_frag_baseline,in_frag_strict,in_frag_fast,in_frag_synergy,ast_depth,binder_count,complexity_band,raw_ast,baseline_final_ast,strict_final_ast,fast_final_ast,synergy_final_ast,baseline_error,strict_error,fast_error,synergy_error
CompCert:ValueDomain:vmatch_norm_bool_uns,Failed,Failed,Failed,Failed,110.03,131.09,81.41,76.83,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vmatch_val_norm_bool_cases : forall (v : nat) (p : Prop), vmatch (Val v) p -> vmatch (Val (norm_bool_cases v)) p.
Proof.
  intros v p H.
  destruct v as [|v'].
  - constructor.
  - destruct v' as [|v''].
    + constructor.
    + destruct v'' as [|v'''].
      * constructor.
      * lia.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_Uns_1,Failed,Failed,Failed,Failed,254.78,212.5,157.26,156.16,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma vmatch_Uns_1 : forall p v, vmatch v (Uns p 1) -> v = Vundef \/ v = Vint Int.zero \/ v = Vint Int.one.
Proof.
  intros p v H.
  inv H.
  right; left.
  exploit is_uns_1.
  eauto.
  intuition congruence.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_Uns_0,Failed,Failed,Failed,Failed,277.29,227.77,157.12,155.71,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma vmatch_Uns_0 : forall p v, vmatch v (Uns p 0) -> v = Vundef \/ v = Vint Int.zero.
Proof.
  intros p v H.
  inv H.
  right.
  exploit is_uns_0.
  eauto.
  intuition congruence.
Qed.",,,,,,,,
CompCert:ValueDomain:vge_top,Failed,Failed,Failed,Failed,133.32,113.44,76.21,78.49,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vge_top : forall (A : Type) (x : A), Vtop x.
Proof. destruct x; auto. Qed.",,,,,,,,
CompCert:ValueDomain:vge_refl,Verified,Verified,Failed,Failed,115.24,118.36,73.11,73.96,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vge_refl : forall (x : nat), x >= x.
Proof. apply Nat.le_refl. Qed.",,,,,,,,
CompCert:ValueDomain:vge_trans,Failed,Failed,Failed,Failed,212.14,248.82,194.83,156.69,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma vge_trans : forall (x y z : nat), vge x y -> vge y z -> vge x z.
Proof.
  revert y z.
  induction x; destruct y, z; intros; inv H; inv H0; eauto using pge_trans with va.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_ge,Failed,Failed,Failed,Failed,126.94,122.64,77.42,76.7,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.

Lemma vmatch_ge : forall (v x y : Type), vge x y -> vmatch v y -> vmatch v x.
Proof.
  intros v x y H H0.
  induction H.
  inv H0.
  eauto using pmatch_ge with va.
Qed.",,,,,,,,
CompCert:ValueDomain:vlub_comm,Verified,Verified,Failed,Failed,242.13,241.73,160.81,157.54,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Bool.Bool.

Lemma vlub_comm : forall (v w : bool), orb v w = orb w v.
Proof. apply orb_comm. Qed.",,,,,,,,
CompCert:ValueDomain:vge_lub_l,Verified,Verified,Failed,Failed,257.8,212.56,157.25,156.7,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.

Lemma vlub_ge_left : forall (x y : nat), x <= Nat.max x y.
Proof.
  intros x y.
  apply Nat.le_max_l.
Qed.",,,,,,,,
CompCert:ValueDomain:vge_lub_r,Failed,Failed,Failed,Failed,125.64,127.23,76.96,76.93,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vlub_ge_r : forall (A : Type) (vge vlub : A -> A -> Prop) (x y : A), 
  (forall a b c, vge a b -> vge b c -> vge a c) ->
  (forall a b, vge (vlub a b) a) ->
  (forall a b, vge (vlub a b) b) ->
  vge (vlub x y) y.
Proof.
  intros A vge vlub x y TRANS GE1 GE2.
  apply GE2.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_lub_l,Failed,Failed,Failed,Failed,59.83,58.51,36.95,37.65,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Lemma vmatch_vlub : forall (v x y : Type), vmatch v x -> vmatch v (vlub x y).
Proof. intros. eapply vmatch_ge; eauto. Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_lub_r,Failed,Failed,Failed,Failed,149.28,119.85,75.58,79.61,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vmatch_vlub_r : forall (A : Type) (v x y : A), vmatch v y -> vmatch v (vlub x y).
Proof.
  intros A v x y H.
  rewrite vlub_comm.
  apply vmatch_vlub_l.
  assumption.
Qed.",,,,,,,,
CompCert:ValueDomain:match_aptr_of_aval,Failed,Failed,Failed,Failed,59.34,68.79,37.04,43.96,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import compcert.backend.Cminor.
Require Import compcert.common.AST.
Require Import compcert.common.Globalenvs.
Require Import compcert.common.Memory.
Require Import compcert.common.Values.
Require Import compcert.lib.Maps.

Lemma match_aptr_of_aval : forall (b : block) (ofs : ptrofs) (av : aval),
  vmatch (Vptr b ofs) av -> pmatch b ofs (aptr_of_aval av).
Proof.
  intros b ofs av H.
  inv H.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_vplub_l,Failed,Failed,Failed,Failed,106.45,114.09,75.42,79.79,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vmatch_vplub_l : forall (v : val) (x p : aval), vmatch v x -> vmatch v (Ifptr (vplub x p)).
Proof.
  intros v x p H.
  inv H; constructor; eapply pmatch_lub_l; eauto.
Qed.",,,,,,,,
CompCert:ValueDomain:pmatch_vplub,Failed,Failed,Failed,Failed,99.36,120.44,75.43,78.44,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma pmatch_vplub : forall (b : block) (ofs : ptrofs) (x : aval) (p : aptr), pmatch b ofs p -> pmatch b ofs (vplub x p).
Proof.
  intros b ofs x p H.
  unfold vplub.
  destruct x; try (apply pmatch_top'; eauto).
  destruct (ptr_eq _ _); subst; auto.
  destruct p; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_vplub_r,Failed,Failed,Failed,Failed,99.53,126.09,73.58,74.85,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vmatch_ifptr_vplub : forall (v x p : nat), vmatch v (Ifptr p) -> vmatch v (Ifptr (vplub x p)).
Proof.
  intros v x p H.
  subst v.
  inv H.
  apply H.
Qed.",,,,,,,,
CompCert:ValueDomain:vpincl_ge,Failed,Failed,Failed,Failed,250.37,234.78,156.15,162.29,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import compcert.lib.Integers.
Require Import compcert.common.Values.

Lemma vpincl_ge : forall x p, vpincl x p = true -> vge (Ifptr p) x.
Proof.
  intros x p H.
  destruct x; simpl in *; try discriminate; eauto using pincl_ge with va.
Qed.",,,,,,,,
CompCert:ValueDomain:vpincl_sound,Failed,Failed,Failed,Failed,54.67,47.91,37.17,38.41,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import compcert.lib.Integers.
Require Import compcert.common.Values.

Lemma vpincl_sound : forall (v : val) (x : aval) (p : aptr), vpincl x p = true -> vmatch v x -> vmatch v (Ifptr p).
Proof.
  intros v x p H1 H2.
  apply vpincl_sound in H1; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:vincl_ge,Failed,Failed,Failed,Failed,279.04,219.16,157.36,194.52,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.

Lemma vincl_ge : forall v w, vincl v w = true -> vge w v.
Proof.
  intros v w H.
  destruct v; destruct w; try discriminate;
  try (apply InvBooleans in H; subst; constructor);
  eauto using pincl_ge with va.
Qed.",,,,,,,,
CompCert:ValueDomain:ge_vincl,Failed,Failed,Failed,Failed,333.93,220.93,156.59,168.48,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma ge_vincl : forall v w, vge v w -> vincl w v = true.
Proof.
  induction 1; simpl; try (apply andb_true_intro; split); 
  all: try (unfold proj_sumbool; rewrite ?IHvge1, ?IHvge2); auto.
Qed.",,,,,,,,
CompCert:ValueDomain:symbol_address_sound,Failed,Failed,Failed,Failed,110.98,130.26,77.77,79.25,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma symbol_address_sound : forall (ge : Genv.t (fun _ : Type => unit) unit) (id : ident) (ofs : ptrofs),
  genv_match ge -> vmatch (Genv.symbol_address ge id ofs) (Ptr (Gl id ofs)).
Proof.
  intros ge id ofs MATCH.
  unfold Genv.symbol_address.
  destruct (Genv.find_symbol ge id) as [b|] eqn:F.
  - constructor. constructor. assumption.
  - constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_ptr_gl,Failed,Failed,Failed,Failed,53.74,53.89,38.95,42.3,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Classes.RelationClasses.

Lemma vmatch_ptr_gl : forall (ge : Genv.t (fun _ : Type => unit) unit) (v : val) (id : ident) (ofs : ptrofs),
  genv_match ge ->
  vmatch v (Ptr (Gl id ofs)) ->
  Val.lessdef v (Genv.symbol_address ge id ofs).
Proof.
  intros ge v id ofs H H0.
  unfold Genv.symbol_address.
  inv H0.
  - inv H3.
    replace (Genv.find_symbol ge id) with (Some b).
    constructor.
    symmetry.
    apply H.
  Qed.",,,,,,,,
CompCert:ValueDomain:vmatch_ptr_stk,Failed,Failed,Failed,Failed,228.35,268.55,162.24,163.28,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Arith.PeanoNat.
Require Import Coq.Values.Val.
Require Import Coq.Memory.Mem.

Lemma vmatch_ptr_stk : forall v ofs sp,
  vmatch v (Ptr(Stk ofs)) ->
  bc sp = BCstack ->
  Val.lessdef v (Vptr sp ofs).
Proof.
  intros v ofs sp H H0.
  inversion H.
  - inversion H3.
    replace b with sp by (eapply bc_stack; eauto).
    constructor.
  - constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:unop_int_sound,Failed,Failed,Failed,Failed,234.73,227.59,162.95,157.04,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma unop_int_sound : forall sem v x,
  vmatch v x ->
  vmatch (match v with Vint i => Vint(sem i) | _ => Vundef end) (unop_int sem x).
Proof.
  intros sem v x H. unfold unop_int. inv H; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:binop_int_sound,Failed,Failed,Failed,Failed,74.3,48.18,39.61,37.62,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Lemma binop_int_sound : forall sem v x w y, vmatch v x -> vmatch w y -> vmatch (match v, w with Vint i, Vint j => Vint(sem i j) | _, _ => Vundef end) (binop_int sem x y).
Proof.
  intros sem v x w y H H0.
  unfold binop_int.
  inv H; inv H0; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:unop_long_sound,Failed,Failed,Failed,Failed,117.22,98.54,79.17,76.46,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma unop_long_sound : forall sem v x,
  vmatch v x ->
  vmatch (match v with Vlong i => Vlong(sem i) | _ => Vundef end) (unop_long sem x).
Proof.
  intros sem v x H. inv H; simpl; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:binop_long_sound,Failed,Failed,Failed,Failed,269.33,231.24,160.75,157.55,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma binop_long_sound : forall sem v x w y, vmatch v x -> vmatch w y -> vmatch (match v, w with Vlong i, Vlong j => Vlong(sem i j) | _, _ => Vundef end) (binop_long sem x y).
Proof.
  intros sem v x w y H H0.
  unfold binop_long.
  inv H.
  all: inv H0.
  all: constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:unop_float_sound,Failed,Failed,Failed,Failed,130.99,120.58,77.05,77.98,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma unop_float_sound : forall sem v x,
  vmatch v x ->
  vmatch (match v with Vfloat i => Vfloat(sem i) | _ => Vundef end) (unop_float sem x).
Proof.
  intros sem v x H. unfold unop_float. inv H; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:binop_float_sound,Failed,Failed,Failed,Failed,255.14,324.32,192.2,191.2,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Floats.Floats.

Lemma binop_float_sound : forall sem v x w y,
  vmatch v x -> vmatch w y ->
  vmatch (match v, w with Vfloat i, Vfloat j => Vfloat(sem i j) | _, _ => Vundef end) (binop_float sem x y).
Proof.
  intros sem v x w y H H0.
  unfold binop_float.
  inv H; inv H0; constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:unop_single_sound,Failed,Failed,Failed,Failed,143.51,120.66,78.17,76.44,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma unop_single_sound : forall (sem : float32 -> float32) (v : val) (x : aval),
  vmatch v x -> vmatch (match v with Vsingle i => Vsingle(sem i) | _ => Vundef end) (unop_single sem x).
Proof.
  intros sem v x H. inv H; simpl; constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:binop_single_sound,Failed,Failed,Failed,Failed,234.49,289.41,160.12,162.85,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma binop_single_sound : forall sem v x w y, vmatch v x -> vmatch w y -> vmatch (match v, w with Vsingle i, Vsingle j => Vsingle(sem i j) | _, _ => Vundef end) (binop_single sem x y).
Proof.
  intros sem v x w y H H0.
  unfold binop_single.
  inv H.
  inv H0.
  auto.
Qed.",,,,,,,,
CompCert:ValueDomain:shl_sound,Failed,Failed,Failed,Failed,123.07,96.31,74.88,80.27,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma val_shl_match : forall (v w x y : nat), vmatch v x -> vmatch w y -> vmatch (Nat.shiftl v w) (ntop1 x).
Proof.
  intros v w x y Hv Hw.
  assert (DEFAULT: vmatch (Nat.shiftl v w) (ntop1 x)).
  { constructor. }
  destruct v.
  - simpl. constructor.
  - destruct w.
    + simpl. constructor.
    + simpl. try constructor.
      destruct (Nat.ltb n (2 ^ Nat.size n)).
      * constructor.
      * constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:shru_sound,Failed,Failed,Failed,Failed,122.92,121.96,75.24,77.01,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vmatch_shru_template : forall (v w : val) (x y : val_type), vmatch v x -> vmatch w y -> vmatch (Val.shru v w) (ntop1 x).
Proof.
  intros v w x y Hv Hw.
  assert (DEFAULT: vmatch (Val.shru v w) (ntop1 x)).
  { constructor. }
  destruct v; destruct w; simpl; try constructor.
  destruct (Int.ltu i0 Int.iwordsize) eqn:?; constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:shr_sound,Failed,Failed,Failed,Failed,129.25,116.27,74.6,76.59,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vmatch_shr_template : forall (v w x y : nat), vmatch v x -> vmatch w y -> vmatch (Nat.shiftr v w) (ntop1 x).
Proof.
  intros v w x y Hv Hw.
  assert (DEFAULT: vmatch (Nat.shiftr v w) (ntop1 x)).
  { constructor. }
  destruct v as [|i0].
  - simpl. constructor.
  - destruct w as [|i1].
    + simpl. constructor.
    + simpl. 
      destruct (lt_dec i1 (Init.Nat.pred (Init.Nat.pred (Init.Nat.pred (Init.Nat.pred (Init.Nat.pred (Init.Nat.pred (Init.Nat.pred (I",,,,,,,,
CompCert:ValueDomain:and_sound,Failed,Failed,Failed,Failed,149.58,118.67,78.31,77.01,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma and_sound : forall v w x y, vmatch v x -> vmatch w y -> vmatch (Val.and v w) (and x y).
Proof.
  intros v w x y Hv Hw.
  destruct Hv as [| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |",,,,,,,,
CompCert:ValueDomain:or_sound,Failed,Failed,Failed,Failed,282.78,306.17,195.16,192.64,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.ZArith.ZArith.

Lemma is_uns_or : forall (n : nat) (i j : int), is_uns n i -> is_uns n j -> is_uns n (Int.or i j).
Proof.
  intros n i j H H0.
  red.
  intros.
  rewrite bits_or by auto.
  rewrite (H m H1).
  rewrite (H0 m H1).
  auto.
Qed.",,,,,,,,
CompCert:ValueDomain:xor_sound,Failed,Failed,Failed,Failed,231.33,202.87,158.6,167.83,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma bits_xor_uns : forall (n m i j : nat), is_uns n i -> is_uns m j -> is_uns (Nat.max n m) (Nat.lxor i j).
Proof.
  intros n m i j H H0.
  red.
  intros.
  rewrite Nat.lxor_bits.
  rewrite H by auto with arith.
  rewrite H0 by auto with arith.
  auto.
Qed.",,,,,,,,
CompCert:ValueDomain:notint_sound,Failed,Failed,Failed,Failed,295.85,301.98,200.14,193.99,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.ZArith.ZArith.
Lemma bits_not_sgn : forall n i, is_sgn n i -> is_sgn n (Z.lnot i).
Proof.
  intros n i H.
  red in H.
  red.
  rewrite Z.lnot_spec.
  f_equal.
  apply H.
Qed.",,,,,,,,
CompCert:ValueDomain:rol_sound,Failed,Failed,Failed,Failed,115.21,110.52,78.12,73.44,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vmatch_rol : forall (v w x y : nat), vmatch v x -> vmatch w y -> vmatch (Nat.lor (Nat.land v (Nat.lnot w 32)) (Nat.land (Nat.shiftl v 32) w)) (Num (Nat.lor (Nat.land x (Nat.lnot y 32)) (Nat.land (Nat.shiftl x 32) y))).
Proof.
  intros v w x y Hv Hw.
  assert (DEFAULT: forall p, vmatch (Nat.lor (Nat.land v (Nat.lnot w 32)) (Nat.land (Nat.shiftl v 32) w)) (Num p)).
  { intros p. constructor. }
  destruct v; destruct w; simpl; try apply DEFAULT; constructor.",,,,,,,,
CompCert:ValueDomain:ror_sound,Failed,Failed,Failed,Failed,119.8,117.84,75.6,73.1,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma vmatch_ror : forall (v w x y : nat), vmatch v x -> vmatch w y -> vmatch (Nat.lor v w) (Nat.lor x y).
Proof.
  intros v w x y Hv Hw.
  assert (DEFAULT: forall p, vmatch (Nat.lor v w) (Num p)).
  { intros p. constructor. }
  destruct v; destruct w; simpl; try apply DEFAULT; constructor.
Qed.",,,,,,,,
CompCert:ValueDomain:rolm_sound,Failed,Failed,Failed,Failed,258.89,243.99,160.07,155.81,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Compcert.Values.
Require Import Compcert.AST.

Lemma rolm_sound : forall v x amount mask,
  vmatch v x -> vmatch (Val.rolm v amount mask) (rolm x amount mask).
Proof.
  intros v x amount mask H.
  replace (Val.rolm v amount mask) with (Val.and (Val.rol v (Vint amount)) (Vint mask)).
  constructor.
  constructor.
  apply H.
  reflexivity.
Qed.",,,,,,,,
CompCert:ValueDomain:neg_sound,Failed,Failed,Failed,Failed,224.3,223.23,159.64,156.65,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma unop_int_sound : forall (sem : int -> int) (v : val) (x : aval),
  vmatch v x -> vmatch (match v with Vint i => Vint (sem i) | _ => Vundef end) (unop_int sem x).
Proof.
  intros sem v x H.
  destruct H; simpl; eauto with va.
  assert (A: Int.repr (sem i) = Int.repr (sem i)) by reflexivity.
  apply vmatch_sgn; eauto with va.
  apply vmatch_uns; eauto with va.
Qed.",,,,,,,,
CompCert:ValueDomain:add_sound,Failed,Failed,Failed,Failed,320.56,289.44,193.12,192.31,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.ZArith.ZArith.

Lemma uns_add_sound : forall (n m : Z) (i j : int),
  0 <= n -> 0 <= m -> is_uns n i -> is_uns m j -> is_uns (Z.max n m + 1) (Int.add i j).
Proof.
  intros n m i j Hn Hm Hi Hj.
  apply is_uns_add; assumption.
Qed.",,,,,,,,
CompCert:ValueDomain:sub_sound,Failed,Failed,Failed,Failed,426.86,306.6,197.47,191.69,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.ZArith.ZArith.

Lemma vmatch_sub_uns : forall (v w x y : int) (n m : Z),
    0 <= n -> 0 <= m -> is_uns n v -> is_uns m w -> is_sgn (Z.max n m + 1) (Int.sub v w).
Proof.
  intros v w x y n m Hn Hm Hv Hw.
  apply is_uns_inj in Hv.
  apply is_uns_inj in Hw.
  apply is_sgn_inj.
  rewrite Int.sub_signed.
  rewrite Hv, Hw.
  rewrite <- Z.sub_signed.
  apply is_sgn_range.
  split.
  - apply Z.le_trans with (-2 ^ (Z.max n m)).
    + apply Z.pow_le_mono_r; lia.
    + lia.
  - apply Z.",,,,,,,,
CompCert:ValueDomain:mul_base_sound,Failed,Abstained,Failed,Failed,543.35,0.24,198.97,192.88,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.ZArith.ZArith.
Require Import Coq.micromega.Lia.

Lemma vmatch_mul_uns : forall p i1 i2 n1 n2,
  0 <= n1 -> is_uns n1 i1 -> 0 <= n2 -> is_uns n2 i2 -> vmatch (Val.mul (Vint i1) (Vint i2)) (uns p (n1 + n2)).
Proof.
  intros. apply vmatch_uns. red. intros. rewrite is_uns_add in H3.
  apply is_uns_inv in H3. destruct H3 as [H3 H4]. 
  apply is_uns_mon with (n1 := n1) in H3; try lia.
  apply is_uns_mon with (n1 := n2) in H4; try lia.
  apply is_uns_",,,,,,,,
CompCert:ValueDomain:mul_sound,Failed,Failed,Failed,Failed,144.27,98.36,77.44,158.49,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma vmatch_mul_base : forall (v w : val) (x y : aval),
  vmatch v x -> vmatch w y -> vmatch (Val.mul v w) (if vincl x (Uns Ptop 0) || vincl y (Uns Ptop 0) then IU Int.zero else mul_base x y).
Proof.
  intros v w x y Hv Hw.
  destruct (orb_true_elim (vincl x (Uns Ptop 0)) (vincl y (Uns Ptop 0)) (eq_refl _)) as [H|H].
  - apply vmatch_Uns_0; auto.
  - apply vmatch_mul_base; auto.
Qed.",,,,,,,,
CompCert:ValueDomain:mulhs_base_sound,Failed,Failed,Failed,Failed,292.26,224.97,158.4,162.82,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List. Import ListNotations.

Lemma mulhs_sound : forall v w u x y, vmatch v x -> vmatch w y -> Val.mulhs v w = Some u -> vmatch u (mulhs x y).
Proof.
  intros v w u x y Hv Hw H.
  unfold Val.mulhs in H.
  destruct v; destruct w; try discriminate.
  destruct (Int.mulhs i i0) eqn:?; try discriminate.
  inversion H; subst.
  apply mulhs_base; auto.
Qed.",,,,,,,,
